U394Z2P,Motol,U395Z2P,Krematorium Motol,16:53:00,16:54:00,0,0,1,1,1,1,1,0,0
U395Z2P,Krematorium Motol,U113Z2P,Hlušičkova,16:54:00,16:55:00,0,0,1,1,1,1,1,0,0
U113Z2P,Hlušičkova,U236Z2P,Slánská,16:55:00,16:57:00,0,0,1,1,1,1,1,0,0
U236Z2P,Slánská,U47Z2P,Blatiny,16:57:00,16:58:00,0,0,1,1,1,1,1,0,0
U47Z2P,Blatiny,U612Z12P,Sídliště Řepy,16:58:00,17:00:00,0,0,1,1,1,1,1,0,0
U694Z1P,Spojovací,U266Z1P,Kněžská luka,18:19:00,18:20:00,0,0,1,1,1,1,1,0,0
U266Z1P,Kněžská luka,U180Z1P,Chmelnice,18:20:00,18:21:00,0,0,1,1,1,1,1,0,0
U180Z1P,Chmelnice,U714Z1P,Strážní,18:21:00,18:22:00,0,0,1,1,1,1,1,0,0
U714Z1P,Strážní,U837Z1P,Vozovna Žižkov,18:22:00,18:23:00,0,0,1,1,1,1,1,0,0
U837Z1P,Vozovna Žižkov,U512Z1P,Ohrada,18:23:00,18:24:00,0,0,1,1,1,1,1,0,0
U512Z1P,Ohrada,U34Z1P,Biskupcova,18:24:00,18:26:00,0,0,1,1,1,1,1,0,0
U34Z1P,Biskupcova,U469Z1P,Nákladové nádraží Žižkov,18:26:00,18:27:00,0,0,1,1,1,1,1,0,0
U469Z1P,Nákladové nádraží Žižkov,U586Z1P,Olšanská,18:27:00,18:30:00,0,0,1,1,1,1,1,0,0
U586Z1P,Olšanská,U516Z1P,Olšanské náměstí,18:30:00,18:31:00,0,0,1,1,1,1,1,0,0
U516Z1P,Olšanské náměstí,U339Z1P,Lipanská,18:31:00,18:32:00,0,0,1,1,1,1,1,0,0
U339Z1P,Lipanská,U172Z1P,Viktoria Žižkov,18:32:00,18:34:00,0,0,1,1,1,1,1,0,0
U172Z1P,Viktoria Žižkov,U142Z1P,Hlavní nádraží,18:34:00,18:36:00,0,0,1,1,1,1,1,0,0
U142Z1P,Hlavní nádraží,U203Z1P,Jindřišská,18:36:00,18:38:00,0,0,1,1,1,1,1,0,0
U203Z1P,Jindřišská,U1072Z1P,Václavské náměstí,18:38:00,18:40:00,0,0,1,1,1,1,1,0,0
U1072Z1P,Václavské náměstí,U484Z1P,Vodičkova,18:40:00,18:41:00,0,0,1,1,1,1,1,0,0
U484Z1P,Vodičkova,U997Z1P,Lazarská,18:41:00,18:42:00,0,0,1,1,1,1,1,0,0
U997Z1P,Lazarská,U539Z2P,Národní třída,18:42:00,18:44:00,0,0,1,1,1,1,1,0,0
U539Z2P,Národní třída,U483Z2P,Národní divadlo,18:44:00,18:45:00,0,0,1,1,1,1,1,0,0
U483Z2P,Národní divadlo,U809Z4P,Újezd,18:45:00,18:47:00,0,0,1,1,1,1,1,0,0
U809Z4P,Újezd,U481Z2P,Švandovo divadlo,18:47:00,18:48:00,0,0,1,1,1,1,1,0,0
U481Z2P,Švandovo divadlo,U4Z2P,Arbesovo náměstí,18:48:00,18:50:00,0,0,1,1,1,1,1,0,0
U4Z2P,Arbesovo náměstí,U1040Z2P,Anděl,18:50:00,18:53:00,0,0,1,1,1,1,1,0,0
U1040Z2P,Anděl,U25Z2P,Bertramka,18:53:00,18:55:00,0,0,1,1,1,1,1,0,0
U25Z2P,Bertramka,U805Z2P,U Zvonu,18:55:00,18:56:00,0,0,1,1,1,1,1,0,0
U805Z2P,U Zvonu,U254Z2P,Klamovka,18:56:00,18:57:00,0,0,1,1,1,1,1,0,0
U254Z2P,Klamovka,U240Z2P,Kavalírka,18:57:00,18:58:00,0,0,1,1,1,1,1,0,0
U240Z2P,Kavalírka,U289Z2P,Kotlářka,18:58:00,19:00:00,0,0,1,1,1,1,1,0,0
U289Z2P,Kotlářka,U580Z2P,Poštovka,19:00:00,19:01:00,0,0,1,1,1,1,1,0,0
U580Z2P,Poštovka,U567Z2P,Hotel Golf,19:01:00,19:02:00,0,0,1,1,1,1,1,0,0
U567Z2P,Hotel Golf,U865Z2P,Vozovna Motol,19:02:00,19:04:00,0,0,1,1,1,1,1,0,0
U865Z2P,Vozovna Motol,U394Z2P,Motol,19:04:00,19:05:00,0,0,1,1,1,1,1,0,0
U394Z2P,Motol,U395Z2P,Krematorium Motol,19:05:00,19:06:00,0,0,1,1,1,1,1,0,0
U395Z2P,Krematorium Motol,U113Z2P,Hlušičkova,19:06:00,19:07:00,0,0,1,1,1,1,1,0,0
U113Z2P,Hlušičkova,U236Z2P,Slánská,19:07:00,19:09:00,0,0,1,1,1,1,1,0,0
U236Z2P,Slánská,U47Z2P,Blatiny,19:09:00,19:10:00,0,0,1,1,1,1,1,0,0
U47Z2P,Blatiny,U612Z12P,Sídliště Řepy,19:10:00,19:12:00,0,0,1,1,1,1,1,0,0
U694Z1P,Spojovací,U266Z1P,Kněžská luka,7:31:00,7:32:00,0,0,1,1,1,1,1,0,0
U266Z1P,Kněžská luka,U180Z1P,Chmelnice,7:32:00,7:33:00,0,0,1,1,1,1,1,0,0
U180Z1P,Chmelnice,U714Z1P,Strážní,7:33:00,7:34:00,0,0,1,1,1,1,1,0,0
U714Z1P,Strážní,U837Z1P,Vozovna Žižkov,7:34:00,7:35:00,0,0,1,1,1,1,1,0,0
U837Z1P,Vozovna Žižkov,U512Z1P,Ohrada,7:35:00,7:36:00,0,0,1,1,1,1,1,0,0
U512Z1P,Ohrada,U34Z1P,Biskupcova,7:36:00,7:38:00,0,0,1,1,1,1,1,0,0
U34Z1P,Biskupcova,U469Z1P,Nákladové nádraží Žižkov,7:38:00,7:39:00,0,0,1,1,1,1,1,0,0
U469Z1P,Nákladové nádraží Žižkov,U586Z1P,Olšanská,7:39:00,7:42:00,0,0,1,1,1,1,1,0,0
U586Z1P,Olšanská,U516Z1P,Olšanské náměstí,7:42:00,7:43:00,0,0,1,1,1,1,1,0,0
U516Z1P,Olšanské náměstí,U339Z1P,Lipanská,7:43:00,7:44:00,0,0,1,1,1,1,1,0,0
U339Z1P,Lipanská,U172Z1P,Viktoria Žižkov,7:44:00,7:46:00,0,0,1,1,1,1,1,0,0
U172Z1P,Viktoria Žižkov,U142Z1P,Hlavní nádraží,7:46:00,7:48:00,0,0,1,1,1,1,1,0,0
U142Z1P,Hlavní nádraží,U203Z1P,Jindřišská,7:48:00,7:50:00,0,0,1,1,1,1,1,0,0
U203Z1P,Jindřišská,U1072Z1P,Václavské náměstí,7:50:00,7:52:00,0,0,1,1,1,1,1,0,0
U1072Z1P,Václavské náměstí,U484Z1P,Vodičkova,7:52:00,7:53:00,0,0,1,1,1,1,1,0,0
U484Z1P,Vodičkova,U997Z1P,Lazarská,7:53:00,7:54:00,0,0,1,1,1,1,1,0,0
U997Z1P,Lazarská,U539Z2P,Národní třída,7:54:00,7:56:00,0,0,1,1,1,1,1,0,0
U539Z2P,Národní třída,U483Z2P,Národní divadlo,7:56:00,7:57:00,0,0,1,1,1,1,1,0,0
U483Z2P,Národní divadlo,U809Z4P,Újezd,7:57:00,7:59:00,0,0,1,1,1,1,1,0,0
U809Z4P,Újezd,U481Z2P,Švandovo divadlo,7:59:00,8:00:00,0,0,1,1,1,1,1,0,0
U481Z2P,Švandovo divadlo,U4Z2P,Arbesovo náměstí,8:00:00,8:02:00,0,0,1,1,1,1,1,0,0
U4Z2P,Arbesovo náměstí,U1040Z2P,Anděl,8:02:00,8:05:00,0,0,1,1,1,1,1,0,0
U1040Z2P,Anděl,U25Z2P,Bertramka,8:05:00,8:07:00,0,0,1,1,1,1,1,0,0
U25Z2P,Bertramka,U805Z2P,U Zvonu,8:07:00,8:08:00,0,0,1,1,1,1,1,0,0
U805Z2P,U Zvonu,U254Z2P,Klamovka,8:08:00,8:09:00,0,0,1,1,1,1,1,0,0
U254Z2P,Klamovka,U240Z2P,Kavalírka,8:09:00,8:10:00,0,0,1,1,1,1,1,0,0
U240Z2P,Kavalírka,U289Z2P,Kotlářka,8:10:00,8:12:00,0,0,1,1,1,1,1,0,0
U289Z2P,Kotlářka,U580Z2P,Poštovka,8:12:00,8:13:00,0,0,1,1,1,1,1,0,0
U580Z2P,Poštovka,U567Z2P,Hotel Golf,8:13:00,8:14:00,0,0,1,1,1,1,1,0,0
U567Z2P,Hotel Golf,U865Z2P,Vozovna Motol,8:14:00,8:16:00,0,0,1,1,1,1,1,0,0
U865Z2P,Vozovna Motol,U394Z2P,Motol,8:16:00,8:17:00,0,0,1,1,1,1,1,0,0
U394Z2P,Motol,U395Z2P,Krematorium Motol,8:17:00,8:18:00,0,0,1,1,1,1,1,0,0
U395Z2P,Krematorium Motol,U113Z2P,Hlušičkova,8:18:00,8:19:00,0,0,1,1,1,1,1,0,0
U113Z2P,Hlušičkova,U236Z2P,Slánská,8:19:00,8:21:00,0,0,1,1,1,1,1,0,0
U236Z2P,Slánská,U47Z2P,Blatiny,8:21:00,8:22:00,0,0,1,1,1,1,1,0,0
U47Z2P,Blatiny,U612Z12P,Sídliště Řepy,8:22:00,8:24:00,0,0,1,1,1,1,1,0,0
U694Z1P,Spojovací,U266Z1P,Kněžská luka,9:44:00,9:45:00,0,0,1,1,1,1,1,0,0
U266Z1P,Kněžská luka,U180Z1P,Chmelnice,9:45:00,9:46:00,0,0,1,1,1,1,1,0,0
U180Z1P,Chmelnice,U714Z1P,Strážní,9:46:00,9:47:00,0,0,1,1,1,1,1,0,0
U714Z1P,Strážní,U837Z1P,Vozovna Žižkov,9:47:00,9:48:00,0,0,1,1,1,1,1,0,0
U837Z1P,Vozovna Žižkov,U512Z1P,Ohrada,9:48:00,9:49:00,0,0,1,1,1,1,1,0,0
U512Z1P,Ohrada,U34Z1P,Biskupcova,9:49:00,9:51:00,0,0,1,1,1,1,1,0,0
U34Z1P,Biskupcova,U469Z1P,Nákladové nádraží Žižkov,9:51:00,9:52:00,0,0,1,1,1,1,1,0,0
U469Z1P,Nákladové nádraží Žižkov,U586Z1P,Olšanská,9:52:00,9:55:00,0,0,1,1,1,1,1,0,0
U586Z1P,Olšanská,U516Z1P,Olšanské náměstí,9:55:00,9:56:00,0,0,1,1,1,1,1,0,0
U516Z1P,Olšanské náměstí,U339Z1P,Lipanská,9:56:00,9:57:00,0,0,1,1,1,1,1,0,0
U339Z1P,Lipanská,U172Z1P,Viktoria Žižkov,9:57:00,9:59:00,0,0,1,1,1,1,1,0,0
U172Z1P,Viktoria Žižkov,U142Z1P,Hlavní nádraží,9:59:00,10:01:00,0,0,1,1,1,1,1,0,0
U142Z1P,Hlavní nádraží,U203Z1P,Jindřišská,10:01:00,10:03:00,0,0,1,1,1,1,1,0,0
U203Z1P,Jindřišská,U1072Z1P,Václavské náměstí,10:03:00,10:05:00,0,0,1,1,1,1,1,0,0
U1072Z1P,Václavské náměstí,U484Z1P,Vodičkova,10:05:00,10:06:00,0,0,1,1,1,1,1,0,0
U484Z1P,Vodičkova,U997Z1P,Lazarská,10:06:00,10:07:00,0,0,1,1,1,1,1,0,0
U997Z1P,Lazarská,U539Z2P,Národní třída,10:07:00,10:09:00,0,0,1,1,1,1,1,0,0
U539Z2P,Národní třída,U483Z2P,Národní divadlo,10:09:00,10:10:00,0,0,1,1,1,1,1,0,0
U483Z2P,Národní divadlo,U809Z4P,Újezd,10:10:00,10:12:00,0,0,1,1,1,1,1,0,0
U809Z4P,Újezd,U481Z2P,Švandovo divadlo,10:12:00,10:13:00,0,0,1,1,1,1,1,0,0
U481Z2P,Švandovo divadlo,U4Z2P,Arbesovo náměstí,10:13:00,10:15:00,0,0,1,1,1,1,1,0,0
U4Z2P,Arbesovo náměstí,U1040Z2P,Anděl,10:15:00,10:18:00,0,0,1,1,1,1,1,0,0
U1040Z2P,Anděl,U25Z2P,Bertramka,10:18:00,10:20:00,0,0,1,1,1,1,1,0,0
